http://download.windowsupdate.com/c/msdownload/update/software/updt/2013/06/windows6.1-kb2574819-v2-x64_a0b7ffff5c8fc9b2f16b323e582bcda3bbe972d5.msu,dvd\windows6.1-kb2574819-v2-x64_a0b7ffff5c8fc9b2f16b323e582bcda3bbe972d5.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2013/06/windows6.1-kb2574819-v2-x86_219ef0b5d7e89489e3f0f01e264ec576cc3d66ad.msu,dvd\windows6.1-kb2574819-v2-x86_219ef0b5d7e89489e3f0f01e264ec576cc3d66ad.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/10/windows6.1-kb2592687-x64_f5cd9f3dab8cdbbf287fee84148e8ea69042bcc3.msu,dvd\windows6.1-kb2592687-x64_f5cd9f3dab8cdbbf287fee84148e8ea69042bcc3.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/10/windows6.1-kb2592687-x86_4c11d26c8e1824643ce1caf60c30693d6536d0a2.msu,dvd\windows6.1-kb2592687-x86_4c11d26c8e1824643ce1caf60c30693d6536d0a2.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2011/10/windows6.1-kb2603229-x64_aea29b57253c8f271d99b76f09839dbf1c0a7f86.msu,dvd\windows6.1-kb2603229-x64_aea29b57253c8f271d99b76f09839dbf1c0a7f86.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2012/05/windows6.1-kb2667402-v2-x64_15c04bd5944cd9b34a294a25b96911057593c465.msu,dvd\windows6.1-kb2667402-v2-x64_15c04bd5944cd9b34a294a25b96911057593c465.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2012/05/windows6.1-kb2667402-v2-x86_eec6812d9c6f710a6c1e640e8b928c99f215f39e.msu,dvd\windows6.1-kb2667402-v2-x86_eec6812d9c6f710a6c1e640e8b928c99f215f39e.msu
http://download.windowsupdate.com/msdownload/update/software/ftpk/2013/02/windows6.1-kb2670838-x64_9f667ff60e80b64cbed2774681302baeaf0fc6a6.msu,dvd\windows6.1-kb2670838-x64_9f667ff60e80b64cbed2774681302baeaf0fc6a6.msu
http://download.windowsupdate.com/msdownload/update/software/ftpk/2013/02/windows6.1-kb2670838-x86_984b8d122a688d917f81c04155225b3ef31f012e.msu,dvd\windows6.1-kb2670838-x86_984b8d122a688d917f81c04155225b3ef31f012e.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2012/04/windows6.1-kb2676562-x64_446b9165a9a52540896cefb69f6de1d193416056.msu,dvd\windows6.1-kb2676562-x64_446b9165a9a52540896cefb69f6de1d193416056.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2012/04/windows6.1-kb2676562-x86_16ce9be3400bc75c415b1a90518c150d1927b8df.msu,dvd\windows6.1-kb2676562-x86_16ce9be3400bc75c415b1a90518c150d1927b8df.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2685811-x64_191e09df632b70fd4f4b27d4cb9227f7c5a1c98c.msu,dvd\windows6.1-kb2685811-x64_191e09df632b70fd4f4b27d4cb9227f7c5a1c98c.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2685811-x86_4db620a8b8e85bab4822626530d01fd923c28786.msu,dvd\windows6.1-kb2685811-x86_4db620a8b8e85bab4822626530d01fd923c28786.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2685813-x64_22a969bada171678b0936bb320e6a7778e8adc07.msu,dvd\windows6.1-kb2685813-x64_22a969bada171678b0936bb320e6a7778e8adc07.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2685813-x86_d2c51b6b97d4ffcb069bcaafbff3135e96fe18e5.msu,dvd\windows6.1-kb2685813-x86_d2c51b6b97d4ffcb069bcaafbff3135e96fe18e5.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2012/06/windows6.1-kb2698365-x64_f3ad859582ad240c95b9ed867bc9b99e39d15ba9.msu,dvd\windows6.1-kb2698365-x64_f3ad859582ad240c95b9ed867bc9b99e39d15ba9.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2012/06/windows6.1-kb2698365-x86_d9f8e37cc61ab4abce802c29fe20a8e270321373.msu,dvd\windows6.1-kb2698365-x86_d9f8e37cc61ab4abce802c29fe20a8e270321373.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/09/windows6.1-kb2729094-v2-x64_e1a3ecc5030a51711f558f90dd1db52e24ce074b.msu,dvd\windows6.1-kb2729094-v2-x64_e1a3ecc5030a51711f558f90dd1db52e24ce074b.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/09/windows6.1-kb2729094-v2-x86_565e7f2a6562ace748c5b6165aa342a11c96aa98.msu,dvd\windows6.1-kb2729094-v2-x86_565e7f2a6562ace748c5b6165aa342a11c96aa98.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/09/windows6.1-kb2732059-v5-x64_102edb47f7704f3f1deb4ae6ace3f7e4f0ee9765.msu,dvd\windows6.1-kb2732059-v5-x64_102edb47f7704f3f1deb4ae6ace3f7e4f0ee9765.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/09/windows6.1-kb2732059-v5-x86_dccdcff2975521afd586b44c0f66c6ef7d38b749.msu,dvd\windows6.1-kb2732059-v5-x86_dccdcff2975521afd586b44c0f66c6ef7d38b749.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2750841-x64_bb08f9dbac0d72f1227b362ee503deda2f3dceb6.msu,dvd\windows6.1-kb2750841-x64_bb08f9dbac0d72f1227b362ee503deda2f3dceb6.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2750841-x86_e7863547b2b41fc18bc4c576e822107655747981.msu,dvd\windows6.1-kb2750841-x86_e7863547b2b41fc18bc4c576e822107655747981.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2761217-x64_50d02b8fe1321e36a33545d7350730ced229d15a.msu,dvd\windows6.1-kb2761217-x64_50d02b8fe1321e36a33545d7350730ced229d15a.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2012/11/windows6.1-kb2761217-x86_b480557292b2a27b39c7b9bcfa66374473a94254.msu,dvd\windows6.1-kb2761217-x86_b480557292b2a27b39c7b9bcfa66374473a94254.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2013/01/windows6.1-kb2773072-x64_8fb31aa027962522048bfd1d65398561f5232ce7.msu,dvd\windows6.1-kb2773072-x64_8fb31aa027962522048bfd1d65398561f5232ce7.msu
http://download.windowsupdate.com/msdownload/update/software/updt/2013/01/windows6.1-kb2773072-x86_2e4f322442fe5f2ca2819f0052b164e9bbcd0f36.msu,dvd\windows6.1-kb2773072-x86_2e4f322442fe5f2ca2819f0052b164e9bbcd0f36.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2013/03/windows6.1-kb2813347-x64_76a7cdfabd3778dc9b4ffb603bbb5d9eaf3143aa.msu,dvd\windows6.1-kb2813347-x64_76a7cdfabd3778dc9b4ffb603bbb5d9eaf3143aa.msu
http://download.windowsupdate.com/msdownload/update/software/secu/2013/03/windows6.1-kb2813347-x86_3c262dcdf6abae2c733bba2aad62465ffcbe5b20.msu,dvd\windows6.1-kb2813347-x86_3c262dcdf6abae2c733bba2aad62465ffcbe5b20.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2013/11/windows6.1-kb2830477-x64_21cae4796ac834f66eec9a190815e1e1b8195908.msu,dvd\windows6.1-kb2830477-x64_21cae4796ac834f66eec9a190815e1e1b8195908.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2013/11/windows6.1-kb2830477-x86_1319bd953bf956b82e30f7dee5994f3558ec7fdd.msu,dvd\windows6.1-kb2830477-x86_1319bd953bf956b82e30f7dee5994f3558ec7fdd.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2013/08/windows6.1-kb2834140-v2-x64_3db9d9b3dc20515bf4b164821b721402e34ad9d6.msu,dvd\windows6.1-kb2834140-v2-x64_3db9d9b3dc20515bf4b164821b721402e34ad9d6.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2013/08/windows6.1-kb2834140-v2-x86_b57c05e9da2c66e1bb27868c92db177a1d62b2fb.msu,dvd\windows6.1-kb2834140-v2-x86_b57c05e9da2c66e1bb27868c92db177a1d62b2fb.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2013/12/windows6.1-kb2862330-v2-x64_c1a8b768d8c22640d0a80966d124f441eb625934.msu,dvd\windows6.1-kb2862330-v2-x64_c1a8b768d8c22640d0a80966d124f441eb625934.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2013/12/windows6.1-kb2862330-v2-x86_a6f3c9b5811bd869cf6834acb96c4a0232588c9b.msu,dvd\windows6.1-kb2862330-v2-x86_a6f3c9b5811bd869cf6834acb96c4a0232588c9b.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2014/08/windows6.1-kb2894844-x64_71b051d4b2eae12423868e28b0e5b04a9e10c048.msu,dvd\windows6.1-kb2894844-x64_71b051d4b2eae12423868e28b0e5b04a9e10c048.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2014/08/windows6.1-kb2894844-x86_d628cb41a17b6cee85c3bdf3e4612219fb7257ba.msu,dvd\windows6.1-kb2894844-x86_d628cb41a17b6cee85c3bdf3e4612219fb7257ba.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2013/11/windows6.1-kb2900986-x64_a56afda70b8208665280cb79d0a6704bb7dcc3bb.msu,dvd\windows6.1-kb2900986-x64_a56afda70b8208665280cb79d0a6704bb7dcc3bb.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2013/11/windows6.1-kb2900986-x86_a993e450237ad5109c06691b47cea6aedb86642f.msu,dvd\windows6.1-kb2900986-x86_a993e450237ad5109c06691b47cea6aedb86642f.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2014/02/windows6.1-kb2919469-x64_86cda4c626b085836b92ee00a182f1c20bb93c7b.msu,dvd\windows6.1-kb2919469-x64_86cda4c626b085836b92ee00a182f1c20bb93c7b.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2014/02/windows6.1-kb2919469-x86_27adf082e711265258899424832c046afee5d061.msu,dvd\windows6.1-kb2919469-x86_27adf082e711265258899424832c046afee5d061.msu
http://download.windowsupdate.com/c/msdownload/update/software/crup/2018/07/windows6.1-kb2952664-v25-x64_9c592f060c857166bb548b021223ed4b4cfe4d37.msu,dvd\windows6.1-kb2952664-v25-x64_9c592f060c857166bb548b021223ed4b4cfe4d37.msu
http://download.windowsupdate.com/c/msdownload/update/software/crup/2018/07/windows6.1-kb2952664-v25-x86_1c8e593191e7fbd8d25a4db07ca3ec822304ffcf.msu,dvd\windows6.1-kb2952664-v25-x86_1c8e593191e7fbd8d25a4db07ca3ec822304ffcf.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2014/08/windows6.1-kb2970228-x64_929e88aa259841f7936be32c82da56bf2ba22f73.msu,dvd\windows6.1-kb2970228-x64_929e88aa259841f7936be32c82da56bf2ba22f73.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2014/08/windows6.1-kb2970228-x86_6b082dc03faaff8a22c6f0146e2779f61be5ec57.msu,dvd\windows6.1-kb2970228-x86_6b082dc03faaff8a22c6f0146e2779f61be5ec57.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2014/10/windows6.1-kb2984972-x64_2545620eadc06a0a3fd426b5853b2e0b48187599.msu,dvd\windows6.1-kb2984972-x64_2545620eadc06a0a3fd426b5853b2e0b48187599.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2014/10/windows6.1-kb2984972-x86_0447ea81b8cfafde3f7454721070c6d6599c58d7.msu,dvd\windows6.1-kb2984972-x86_0447ea81b8cfafde3f7454721070c6d6599c58d7.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2015/01/windows6.1-kb3004375-v3-x64_c4f55f4d06ce51e923bd0e269af11126c5e7196a.msu,dvd\windows6.1-kb3004375-v3-x64_c4f55f4d06ce51e923bd0e269af11126c5e7196a.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2015/01/windows6.1-kb3004375-v3-x86_822f779b87d3cd4ef4de004c344abce202a8aac6.msu,dvd\windows6.1-kb3004375-v3-x86_822f779b87d3cd4ef4de004c344abce202a8aac6.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/02/windows6.1-kb3006137-x64_3e0f0b8edfd6cda0c37fba3575724c6e829cdda3.msu,dvd\windows6.1-kb3006137-x64_3e0f0b8edfd6cda0c37fba3575724c6e829cdda3.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/02/windows6.1-kb3006137-x86_4a93f03431d6f85334822910e585bc32d5f261d0.msu,dvd\windows6.1-kb3006137-x86_4a93f03431d6f85334822910e585bc32d5f261d0.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/01/windows6.1-kb3021917-x64_d516fd2300ae1077ab2a5d899e31d795a52c2da0.msu,dvd\windows6.1-kb3021917-x64_d516fd2300ae1077ab2a5d899e31d795a52c2da0.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/01/windows6.1-kb3021917-x86_ff5000442a7483421b061ba9b01ddd3cfafbaf6c.msu,dvd\windows6.1-kb3021917-x86_ff5000442a7483421b061ba9b01ddd3cfafbaf6c.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2015/03/windows6.1-kb3046269-x64_9cdabeb9c2a859414c27c4f981d6b1334aee0ad5.msu,dvd\windows6.1-kb3046269-x64_9cdabeb9c2a859414c27c4f981d6b1334aee0ad5.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2015/03/windows6.1-kb3046269-x86_dad279443dc5e3446bb2b478252c90d5f115faf1.msu,dvd\windows6.1-kb3046269-x86_dad279443dc5e3446bb2b478252c90d5f115faf1.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2015/05/windows6.1-kb3059317-x64_b68db33239bddcb59e881252cfc7b79d58a2f26b.msu,dvd\windows6.1-kb3059317-x64_b68db33239bddcb59e881252cfc7b79d58a2f26b.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2015/05/windows6.1-kb3059317-x86_7dbad42dd71389bb65948b81220fc019d77c8b77.msu,dvd\windows6.1-kb3059317-x86_7dbad42dd71389bb65948b81220fc019d77c8b77.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/06/windows6.1-kb3068708-x64_1ce8daca73621d47367242d57f4a9fd702d31df9.msu,dvd\windows6.1-kb3068708-x64_1ce8daca73621d47367242d57f4a9fd702d31df9.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/06/windows6.1-kb3068708-x86_cb9e263f816e308857478f1c1adf02b370ab9841.msu,dvd\windows6.1-kb3068708-x86_cb9e263f816e308857478f1c1adf02b370ab9841.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/08/windows6.1-kb3080149-x64_f25965cefd63a0188b1b6f4aad476a6bd28b68ce.msu,dvd\windows6.1-kb3080149-x64_f25965cefd63a0188b1b6f4aad476a6bd28b68ce.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2015/08/windows6.1-kb3080149-x86_3d35229a4f48ada7b2a0ef048dd424bc2eae63ca.msu,dvd\windows6.1-kb3080149-x86_3d35229a4f48ada7b2a0ef048dd424bc2eae63ca.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/01/windows6.1-kb3102429-v2-x64_fbf07105ff35e936f413663e0f4900cb7055368a.msu,dvd\windows6.1-kb3102429-v2-x64_fbf07105ff35e936f413663e0f4900cb7055368a.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/01/windows6.1-kb3102429-v2-x86_6dfa0a567a988f2c888f17196c5a7a16b79c8e68.msu,dvd\windows6.1-kb3102429-v2-x86_6dfa0a567a988f2c888f17196c5a7a16b79c8e68.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/02/windows6.1-kb3118401-x64_99153d75ee4d103a429464cdd9c63ef4e4957140.msu,dvd\windows6.1-kb3118401-x64_99153d75ee4d103a429464cdd9c63ef4e4957140.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2016/02/windows6.1-kb3118401-x86_db0267a39805ae9e98f037a5f6ada5b34fa7bdb2.msu,dvd\windows6.1-kb3118401-x86_db0267a39805ae9e98f037a5f6ada5b34fa7bdb2.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2015/12/windows6.1-kb3123479-x64_f8d8752d60da493c119b5b03c6b54ffc5dbff69d.msu,dvd\windows6.1-kb3123479-x64_f8d8752d60da493c119b5b03c6b54ffc5dbff69d.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2015/12/windows6.1-kb3123479-x86_9c0c4a6279016ff83e0dadfc7976cd0c05fb97bd.msu,dvd\windows6.1-kb3123479-x86_9c0c4a6279016ff83e0dadfc7976cd0c05fb97bd.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/05/windows6.1-kb3125574-v4-x64_2dafb1d203c8964239af3048b5dd4b1264cd93b9.msu,dvd\windows6.1-kb3125574-v4-x64_2dafb1d203c8964239af3048b5dd4b1264cd93b9.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/05/windows6.1-kb3125574-v4-x86_ba1ff5537312561795cc04db0b02fbb0a74b2cbd.msu,dvd\windows6.1-kb3125574-v4-x86_ba1ff5537312561795cc04db0b02fbb0a74b2cbd.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/02/windows6.1-kb3138612-x64_f7b1de8ea7cf8faf57b0138c4068d2e899e2b266.msu,dvd\windows6.1-kb3138612-x64_f7b1de8ea7cf8faf57b0138c4068d2e899e2b266.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/02/windows6.1-kb3138612-x86_6e90531daffc13bc4e92ecea890e501e807c621f.msu,dvd\windows6.1-kb3138612-x86_6e90531daffc13bc4e92ecea890e501e807c621f.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/05/windows6.1-kb3150513-x64_6cbb71abc859a82acd6842b5765ab43f981c08e5.msu,dvd\windows6.1-kb3150513-x64_6cbb71abc859a82acd6842b5765ab43f981c08e5.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/05/windows6.1-kb3150513-x86_5f61401f039dd9792899ef0e1ddc3e2f51563b49.msu,dvd\windows6.1-kb3150513-x86_5f61401f039dd9792899ef0e1ddc3e2f51563b49.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2016/04/windows6.1-kb3156016-x64_97fa9ecb5f3a03a0739c6baeea3d9371c1474a6a.msu,dvd\windows6.1-kb3156016-x64_97fa9ecb5f3a03a0739c6baeea3d9371c1474a6a.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2016/04/windows6.1-kb3156016-x86_ea2cf88a256d4138109847ddc5cec66f3f660efa.msu,dvd\windows6.1-kb3156016-x86_ea2cf88a256d4138109847ddc5cec66f3f660efa.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2016/05/windows6.1-kb3159398-x64_dc2b2c11af4b38b0b632bd7f6d683d57a93b711c.msu,dvd\windows6.1-kb3159398-x64_dc2b2c11af4b38b0b632bd7f6d683d57a93b711c.msu
http://download.windowsupdate.com/d/msdownload/update/software/secu/2016/05/windows6.1-kb3159398-x86_c4fa9c67178bef5dbcbd72cde2fe94f5126337e5.msu,dvd\windows6.1-kb3159398-x86_c4fa9c67178bef5dbcbd72cde2fe94f5126337e5.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/07/windows6.1-kb3161102-x64_3ade1fbc413cae1afc0d3f1e1d10379ef4b44aad.msu,dvd\windows6.1-kb3161102-x64_3ade1fbc413cae1afc0d3f1e1d10379ef4b44aad.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/07/windows6.1-kb3161102-x86_68e520bf57bf2f0e82af9b8577b7e0b056717ab4.msu,dvd\windows6.1-kb3161102-x86_68e520bf57bf2f0e82af9b8577b7e0b056717ab4.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2016/05/windows6.1-kb3161949-x64_e2372fb5746e9474cec6ef1710f8d58ec5c6c000.msu,dvd\windows6.1-kb3161949-x64_e2372fb5746e9474cec6ef1710f8d58ec5c6c000.msu
http://download.windowsupdate.com/c/msdownload/update/software/secu/2016/05/windows6.1-kb3161949-x86_0055d0d1e103d374e042f31ebdd26931853b882b.msu,dvd\windows6.1-kb3161949-x86_0055d0d1e103d374e042f31ebdd26931853b882b.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/09/windows6.1-kb3172605-x64_2bb9bc55f347eee34b1454b50c436eb6fd9301fc.msu,dvd\windows6.1-kb3172605-x64_2bb9bc55f347eee34b1454b50c436eb6fd9301fc.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/09/windows6.1-kb3172605-x86_ae03ccbd299e434ea2239f1ad86f164e5f4deeda.msu,dvd\windows6.1-kb3172605-x86_ae03ccbd299e434ea2239f1ad86f164e5f4deeda.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2016/07/windows6.1-kb3179573-x64_0ec541490b3f7b02e41f26cb2c444cbd9e13df4d.msu,dvd\windows6.1-kb3179573-x64_0ec541490b3f7b02e41f26cb2c444cbd9e13df4d.msu
http://download.windowsupdate.com/c/msdownload/update/software/updt/2016/07/windows6.1-kb3179573-x86_e972000ff6074d1b0530d1912d5f3c7d1b057c4a.msu,dvd\windows6.1-kb3179573-x86_e972000ff6074d1b0530d1912d5f3c7d1b057c4a.msu
http://download.windowsupdate.com/d/msdownload/update/software/updt/2016/09/windows6.1-kb3184143-x64_6db4ed132eacefab0f780ef5ce4611ffe4f577a4.msu,dvd\windows6.1-kb3184143-x64_6db4ed132eacefab0f780ef5ce4611ffe4f577a4.msu
